11770,-34.623,-53.02,-35.672,-12.03,-37.767
11790,-34.786,-53.754,-36.688,-11.257,-37.443
11810,-34.594,-52.665,-36.155,-11.685,-37.873
11830,-35.632,-55.537,-36.776,-11.808,-38.409
11850,-35.272,-53.974,-36.39,-11.558,-39.166
11870,-35.145,-54.818,-36.311,-11.703,-37.747
11890,-35.188,-54.135,-36.041,-11.86,-38.716
11910,-34.957,-53.282,-35.984,-11.59,-38.973
11930,-35.48,-54.397,-37.284,-11.389,-38.85
11950,-34.959,-53.629,-36.199,-11.424,-38.583
11970,-34.46,-53.405,-35.943,-11.391,-37.099
11990,-34.497,-53.513,-35.925,-11.086,-37.462
12010,-34.618,-52.144,-36.363,-11.886,-38.079
